pkg_name,heart_beat_count,time_offset,binning_data,max,heart_rate,comment,start_time,deviceuuid,custom,end_time,datauuid,create_time,update_time,min
com.sec.android.app.shealth,1,32400000,,75,64,,2021. 08. 16. ?¤ì „ 9:30:59,S57Vl7iz6H,,2021. 08. 16. ?¤ì „ 9:30:59,a57f4329-95ee-2d6b-b85f-eff5475e1d22,2021. 08. 16. ?¤ì „ 9:30:59,2021. 08. 16. ?¤ì „ 9:30:59,46
com.sec.android.app.shealth,1,32400000,,75,48,,2021. 08. 16. ?¤ì „ 10:00:59,S57Vl7iz6H,,2021. 08. 16. ?¤ì „ 10:00:59,53f15c9e-7c00-2a9e-a37e-85b0fb400e96,2021. 08. 16. ?¤ì „ 10:00:59,2021. 08. 16. ?¤ì „ 10:00:59,46
com.sec.android.app.shealth,1,32400000,,75,46,,2021. 08. 16. ?¤ì „ 10:30:59,S57Vl7iz6H,,2021. 08. 16. ?¤ì „ 10:30:59,2c7800a3-29d1-391c-9591-5907f48a86ad,2021. 08. 16. ?¤ì „ 10:30:59,2021. 08. 16. ?¤ì „ 10:30:59,46
com.sec.android.app.shealth,1,32400000,,75,55,,2021. 08. 16. ?¤ì „ 11:00:59,S57Vl7iz6H,,2021. 08. 16. ?¤ì „ 11:00:59,dd249cc7-c4e3-0494-6b7b-b7137658c606,2021. 08. 16. ?¤ì „ 11:00:59,2021. 08. 16. ?¤ì „ 11:00:59,46
com.sec.android.app.shealth,1,32400000,,75,49,,2021. 08. 16. ?¤ì „ 11:30:59,S57Vl7iz6H,,2021. 08. 16. ?¤ì „ 11:30:59,b2a67d07-69cc-a5b4-5341-dd58604f85ba,2021. 08. 16. ?¤ì „ 11:30:59,2021. 08. 16. ?¤ì „ 11:30:59,46
com.sec.android.app.shealth,1,32400000,,109,109,,2021. 08. 16. ?¤í›„ 1:00:59,S57Vl7iz6H,,2021. 08. 16. ?¤í›„ 1:00:59,4193b4be-8372-9717-d912-5e8490469bd9,2021. 08. 16. ?¤í›„ 1:00:59,2021. 08. 16. ?¤í›„ 1:00:59,46
com.sec.android.app.shealth,1,32400000,,109,96,,2021. 08. 16. ?¤í›„ 4:30:59,S57Vl7iz6H,,2021. 08. 16. ?¤í›„ 4:30:59,a7ee52cd-8b4d-2056-c94b-819c4befda4d,2021. 08. 16. ?¤í›„ 4:30:59,2021. 08. 16. ?¤í›„ 4:30:59,46
com.sec.android.app.shealth,1,32400000,,109,91,,2021. 08. 16. ?¤í›„ 5:00:59,S57Vl7iz6H,,2021. 08. 16. ?¤í›„ 5:00:59,98fad513-2513-3d7b-9263-1270000e4ac4,2021. 08. 16. ?¤í›„ 5:00:59,2021. 08. 16. ?¤í›„ 5:00:59,46
com.sec.android.app.shealth,1,32400000,,109,93,,2021. 08. 16. ?¤í›„ 6:00:59,S57Vl7iz6H,,2021. 08. 16. ?¤í›„ 6:00:59,2f032d77-3a20-643a-4ba5-a5d41c0c7c6c,2021. 08. 16. ?¤í›„ 6:00:59,2021. 08. 16. ?¤í›„ 6:00:59,46
com.sec.android.app.shealth,1,32400000,,109,105,,2021. 08. 16. ?¤í›„ 6:30:59,S57Vl7iz6H,,2021. 08. 16. ?¤í›„ 6:30:59,02983bb1-65af-fb16-b95e-d2ca61f7af67,2021. 08. 16. ?¤í›„ 6:30:59,2021. 08. 16. ?¤í›„ 6:30:59,46
com.sec.android.app.shealth,1,32400000,,109,67,,2021. 08. 16. ?¤í›„ 10:00:59,S57Vl7iz6H,,2021. 08. 16. ?¤í›„ 10:00:59,fe12c1a4-c22c-9e5c-c4d9-328c160e1a12,2021. 08. 16. ?¤í›„ 10:00:59,2021. 08. 16. ?¤í›„ 10:00:59,46
com.sec.android.app.shealth,1,32400000,,109,82,,2021. 08. 16. ?¤í›„ 10:30:59,S57Vl7iz6H,,2021. 08. 16. ?¤í›„ 10:30:59,733e0725-34c3-a72b-873b-323c5cce0bc6,2021. 08. 16. ?¤í›„ 10:30:59,2021. 08. 16. ?¤í›„ 10:30:59,46
com.sec.android.app.shealth,1,32400000,,66,66,,2021. 08. 17. ?¤ì „ 2:30:59,S57Vl7iz6H,,2021. 08. 17. ?¤ì „ 2:30:59,1948d6bb-c45d-d1fc-4ea8-50346d7f1905,2021. 08. 17. ?¤ì „ 2:30:59,2021. 08. 17. ?¤ì „ 2:30:59,66
com.sec.android.app.shealth,1,32400000,,66,63,,2021. 08. 17. ?¤ì „ 3:00:59,S57Vl7iz6H,,2021. 08. 17. ?¤ì „ 3:00:59,7c949d57-d875-56ef-317b-cbaac7b7eac2,2021. 08. 17. ?¤ì „ 3:00:59,2021. 08. 17. ?¤ì „ 3:00:59,63
com.sec.android.app.shealth,1,32400000,,66,55,,2021. 08. 17. ?¤ì „ 4:00:59,S57Vl7iz6H,,2021. 08. 17. ?¤ì „ 4:00:59,7c135639-8775-d462-e36f-a5486e85d9e7,2021. 08. 17. ?¤ì „ 4:00:59,2021. 08. 17. ?¤ì „ 4:00:59,55
com.sec.android.app.shealth,1,32400000,,66,60,,2021. 08. 17. ?¤ì „ 4:30:59,S57Vl7iz6H,,2021. 08. 17. ?¤ì „ 4:30:59,ee3f94ea-5fc3-4366-61ae-6e3d90ff7654,2021. 08. 17. ?¤ì „ 4:30:59,2021. 08. 17. ?¤ì „ 4:30:59,55
com.sec.android.app.shealth,1,32400000,,66,50,,2021. 08. 17. ?¤ì „ 5:00:59,S57Vl7iz6H,,2021. 08. 17. ?¤ì „ 5:00:59,1b71110f-0af0-e833-745a-effa42829ac8,2021. 08. 17. ?¤ì „ 5:00:59,2021. 08. 17. ?¤ì „ 5:00:59,50
com.sec.android.app.shealth,1,32400000,,66,54,,2021. 08. 17. ?¤ì „ 5:30:59,S57Vl7iz6H,,2021. 08. 17. ?¤ì „ 5:30:59,a275a524-9bbc-189d-82c8-89724fa3b61d,2021. 08. 17. ?¤ì „ 5:30:59,2021. 08. 17. ?¤ì „ 5:30:59,50
com.sec.android.app.shealth,1,32400000,,66,54,,2021. 08. 17. ?¤ì „ 6:00:59,S57Vl7iz6H,,2021. 08. 17. ?¤ì „ 6:00:59,b5b49f82-d254-310c-440a-7ebeef8a8a5b,2021. 08. 17. ?¤ì „ 6:00:59,2021. 08. 17. ?¤ì „ 6:00:59,50
com.sec.android.app.shealth,1,32400000,,66,55,,2021. 08. 17. ?¤ì „ 6:30:59,S57Vl7iz6H,,2021. 08. 17. ?¤ì „ 6:30:59,429c8f37-7027-9205-c9a3-590706ed82fc,2021. 08. 17. ?¤ì „ 6:30:59,2021. 08. 17. ?¤ì „ 6:30:59,50
com.sec.android.app.shealth,1,32400000,,66,52,,2021. 08. 17. ?¤ì „ 7:00:59,S57Vl7iz6H,,2021. 08. 17. ?¤ì „ 7:00:59,2e17e0ee-f9c9-5e01-7965-7443e8fd006e,2021. 08. 17. ?¤ì „ 7:00:59,2021. 08. 17. ?¤ì „ 7:00:59,50
com.sec.android.app.shealth,1,32400000,,66,58,,2021. 08. 17. ?¤ì „ 7:30:59,S57Vl7iz6H,,2021. 08. 17. ?¤ì „ 7:30:59,995eec23-438f-d28d-6fb5-d583c81e1d51,2021. 08. 17. ?¤ì „ 7:30:59,2021. 08. 17. ?¤ì „ 7:30:59,50
com.sec.android.app.shealth,1,32400000,,66,56,,2021. 08. 17. ?¤ì „ 8:30:59,S57Vl7iz6H,,2021. 08. 17. ?¤ì „ 8:30:59,2d8400a9-f4b9-4816-47f8-72445edec938,2021. 08. 17. ?¤ì „ 8:30:59,2021. 08. 17. ?¤ì „ 8:30:59,50
com.sec.android.app.shealth,1,32400000,,66,49,,2021. 08. 17. ?¤ì „ 9:00:59,S57Vl7iz6H,,2021. 08. 17. ?¤ì „ 9:00:59,768df25d-aaab-6046-47ef-87d30c5cfb24,2021. 08. 17. ?¤ì „ 9:00:59,2021. 08. 17. ?¤ì „ 9:00:59,49
com.sec.android.app.shealth,1,32400000,,66,51,,2021. 08. 17. ?¤ì „ 9:30:59,S57Vl7iz6H,,2021. 08. 17. ?¤ì „ 9:30:59,236438db-38e1-464d-8a4b-7e917711aea5,2021. 08. 17. ?¤ì „ 9:30:59,2021. 08. 17. ?¤ì „ 9:30:59,49
com.sec.android.app.shealth,1,32400000,,66,52,,2021. 08. 17. ?¤ì „ 10:00:59,S57Vl7iz6H,,2021. 08. 17. ?¤ì „ 10:00:59,dde0eba7-3847-ddaf-a2aa-c040e7357d74,2021. 08. 17. ?¤ì „ 10:00:59,2021. 08. 17. ?¤ì „ 10:00:59,49
com.sec.android.app.shealth,1,32400000,,66,57,,2021. 08. 17. ?¤ì „ 10:30:59,S57Vl7iz6H,,2021. 08. 17. ?¤ì „ 10:30:59,6e8a0b31-65ac-6666-1b8d-1331d2c51e4d,2021. 08. 17. ?¤ì „ 10:30:59,2021. 08. 17. ?¤ì „ 10:30:59,49
com.sec.android.app.shealth,1,32400000,,66,58,,2021. 08. 17. ?¤ì „ 11:00:59,S57Vl7iz6H,,2021. 08. 17. ?¤ì „ 11:00:59,b70a29f6-bc42-c70c-ccfb-0fd2620c1eed,2021. 08. 17. ?¤ì „ 11:00:59,2021. 08. 17. ?¤ì „ 11:00:59,49
com.sec.android.app.shealth,1,32400000,,66,47,,2021. 08. 17. ?¤í›„ 12:00:59,S57Vl7iz6H,,2021. 08. 17. ?¤í›„ 12:00:59,a44421d6-089d-0762-65da-8f4055798539,2021. 08. 17. ?¤í›„ 12:00:59,2021. 08. 17. ?¤í›„ 12:00:59,47
com.sec.android.app.shealth,1,32400000,,75,75,,2021. 08. 17. ?¤í›„ 1:30:59,S57Vl7iz6H,,2021. 08. 17. ?¤í›„ 1:30:59,8f76e353-1821-c23c-57de-ac01422b1a57,2021. 08. 17. ?¤í›„ 1:30:59,2021. 08. 17. ?¤í›„ 1:30:59,47
com.sec.android.app.shealth,1,32400000,,87,87,,2021. 08. 17. ?¤í›„ 2:00:59,S57Vl7iz6H,,2021. 08. 17. ?¤í›„ 2:00:59,4e106c98-8544-9d14-3706-6eb6d3b3ee47,2021. 08. 17. ?¤í›„ 2:00:59,2021. 08. 17. ?¤í›„ 2:00:59,47
com.sec.android.app.shealth,1,32400000,,98,98,,2021. 08. 17. ?¤í›„ 4:00:59,S57Vl7iz6H,,2021. 08. 17. ?¤í›„ 4:00:59,2fe58b2b-38f9-a7a5-5156-bdd3cefe9156,2021. 08. 17. ?¤í›„ 4:00:59,2021. 08. 17. ?¤í›„ 4:00:59,47
com.sec.android.app.shealth,1,32400000,,98,72,,2021. 08. 17. ?¤í›„ 4:30:59,S57Vl7iz6H,,2021. 08. 17. ?¤í›„ 4:30:59,b906e33e-92b2-4072-ceb3-fbac6a159ec6,2021. 08. 17. ?¤í›„ 4:30:59,2021. 08. 17. ?¤í›„ 4:30:59,47
com.sec.android.app.shealth,1,32400000,,98,69,,2021. 08. 17. ?¤í›„ 5:00:59,S57Vl7iz6H,,2021. 08. 17. ?¤í›„ 5:00:59,5056f64b-0b7c-120a-a226-b384843c4fcd,2021. 08. 17. ?¤í›„ 5:00:59,2021. 08. 17. ?¤í›„ 5:00:59,47
com.sec.android.app.shealth,1,32400000,,98,72,,2021. 08. 17. ?¤í›„ 6:00:59,S57Vl7iz6H,,2021. 08. 17. ?¤í›„ 6:00:59,9bc8b2d4-7d69-0be0-4ca3-b8b453e8d217,2021. 08. 17. ?¤í›„ 6:00:59,2021. 08. 17. ?¤í›„ 6:00:59,47
com.sec.android.app.shealth,1,32400000,,98,77,,2021. 08. 17. ?¤í›„ 6:30:59,S57Vl7iz6H,,2021. 08. 17. ?¤í›„ 6:30:59,a1e48d9b-6cb4-4a7a-2e1d-4fa49460f5e8,2021. 08. 17. ?¤í›„ 6:30:59,2021. 08. 17. ?¤í›„ 6:30:59,47
com.sec.android.app.shealth,1,32400000,,98,96,,2021. 08. 17. ?¤í›„ 7:30:59,S57Vl7iz6H,,2021. 08. 17. ?¤í›„ 7:30:59,07deafb0-7965-495b-5ee9-78359a8d1504,2021. 08. 17. ?¤í›„ 7:30:59,2021. 08. 17. ?¤í›„ 7:30:59,47
com.sec.android.app.shealth,1,32400000,,109,109,,2021. 08. 17. ?¤í›„ 8:00:59,S57Vl7iz6H,,2021. 08. 17. ?¤í›„ 8:00:59,c0ccd96b-8c27-4c4c-4c30-34710c0eea94,2021. 08. 17. ?¤í›„ 8:00:59,2021. 08. 17. ?¤í›„ 8:00:59,47
com.sec.android.app.shealth,1,32400000,,65,65,,2021. 08. 18. ?¤ì „ 5:00:59,S57Vl7iz6H,,2021. 08. 18. ?¤ì „ 5:00:59,901826e0-491f-3f6e-ed58-9625a70a39d5,2021. 08. 18. ?¤ì „ 5:00:59,2021. 08. 18. ?¤ì „ 5:00:59,65
com.sec.android.app.shealth,1,32400000,,65,58,,2021. 08. 18. ?¤ì „ 5:30:59,S57Vl7iz6H,,2021. 08. 18. ?¤ì „ 5:30:59,5a747151-2a5f-c9e5-de0b-08993328662a,2021. 08. 18. ?¤ì „ 5:30:59,2021. 08. 18. ?¤ì „ 5:30:59,58
com.sec.android.app.shealth,1,32400000,,65,61,,2021. 08. 18. ?¤ì „ 6:00:59,S57Vl7iz6H,,2021. 08. 18. ?¤ì „ 6:00:59,0f12291d-50bb-f4b1-a1fe-96aba9698cf5,2021. 08. 18. ?¤ì „ 6:00:59,2021. 08. 18. ?¤ì „ 6:00:59,58
com.sec.android.app.shealth,1,32400000,,65,60,,2021. 08. 18. ?¤ì „ 6:30:59,S57Vl7iz6H,,2021. 08. 18. ?¤ì „ 6:30:59,b55eee75-061f-b918-26e6-1a90182e7446,2021. 08. 18. ?¤ì „ 6:30:59,2021. 08. 18. ?¤ì „ 6:30:59,58
com.sec.android.app.shealth,1,32400000,,65,54,,2021. 08. 18. ?¤ì „ 7:00:59,S57Vl7iz6H,,2021. 08. 18. ?¤ì „ 7:00:59,bbbc26e1-4c44-4463-a8e1-65a143b61e29,2021. 08. 18. ?¤ì „ 7:00:59,2021. 08. 18. ?¤ì „ 7:00:59,54
com.sec.android.app.shealth,1,32400000,,65,59,,2021. 08. 18. ?¤ì „ 7:30:59,S57Vl7iz6H,,2021. 08. 18. ?¤ì „ 7:30:59,346c245a-7556-7771-f522-a108efd9291c,2021. 08. 18. ?¤ì „ 7:30:59,2021. 08. 18. ?¤ì „ 7:30:59,54
com.sec.android.app.shealth,1,32400000,,65,51,,2021. 08. 18. ?¤ì „ 8:30:59,S57Vl7iz6H,,2021. 08. 18. ?¤ì „ 8:30:59,950875ef-2130-bf17-f819-cabeb7e0ab0d,2021. 08. 18. ?¤ì „ 8:30:59,2021. 08. 18. ?¤ì „ 8:30:59,51
com.sec.android.app.shealth,1,32400000,,66,66,,2021. 08. 18. ?¤ì „ 9:00:59,S57Vl7iz6H,,2021. 08. 18. ?¤ì „ 9:00:59,c19ec2f5-34a4-8815-4d7c-1c1b7391f89e,2021. 08. 18. ?¤ì „ 9:00:59,2021. 08. 18. ?¤ì „ 9:00:59,51
com.sec.android.app.shealth,1,32400000,,69,69,,2021. 08. 18. ?¤ì „ 9:30:59,S57Vl7iz6H,,2021. 08. 18. ?¤ì „ 9:30:59,853f0dbb-3ab9-ea19-7d97-fe99086ea250,2021. 08. 18. ?¤ì „ 9:30:59,2021. 08. 18. ?¤ì „ 9:30:59,51
com.sec.android.app.shealth,1,32400000,,69,56,,2021. 08. 18. ?¤ì „ 10:00:59,S57Vl7iz6H,,2021. 08. 18. ?¤ì „ 10:00:59,d920f05a-d6a8-ca6d-bf36-16cf7f63c0f1,2021. 08. 18. ?¤ì „ 10:00:59,2021. 08. 18. ?¤ì „ 10:00:59,51
com.sec.android.app.shealth,1,32400000,,69,54,,2021. 08. 18. ?¤ì „ 10:30:59,S57Vl7iz6H,,2021. 08. 18. ?¤ì „ 10:30:59,5813a2d1-4287-1aeb-1bf0-823be90c62f5,2021. 08. 18. ?¤ì „ 10:30:59,2021. 08. 18. ?¤ì „ 10:30:59,51
com.sec.android.app.shealth,1,32400000,,69,47,,2021. 08. 18. ?¤ì „ 11:00:59,S57Vl7iz6H,,2021. 08. 18. ?¤ì „ 11:00:59,14c44cae-833d-c4e9-f40d-117162b0bf2a,2021. 08. 18. ?¤ì „ 11:00:59,2021. 08. 18. ?¤ì „ 11:00:59,47
com.sec.android.app.shealth,1,32400000,,69,48,,2021. 08. 18. ?¤ì „ 11:30:59,S57Vl7iz6H,,2021. 08. 18. ?¤ì „ 11:30:59,de9cca1e-e315-13fe-6d46-0f9b216ce264,2021. 08. 18. ?¤ì „ 11:30:59,2021. 08. 18. ?¤ì „ 11:30:59,47
com.sec.android.app.shealth,1,32400000,,97,97,,2021. 08. 18. ?¤í›„ 3:00:59,S57Vl7iz6H,,2021. 08. 18. ?¤í›„ 3:00:59,7c33a000-65c6-3006-cf0a-5748fd34257d,2021. 08. 18. ?¤í›„ 3:00:59,2021. 08. 18. ?¤í›„ 3:00:59,47
com.sec.android.app.shealth,1,32400000,,97,69,,2021. 08. 18. ?¤í›„ 4:30:59,S57Vl7iz6H,,2021. 08. 18. ?¤í›„ 4:30:59,f533b27e-e44d-219c-c238-0a164dc3e401,2021. 08. 18. ?¤í›„ 4:30:59,2021. 08. 18. ?¤í›„ 4:30:59,47
com.sec.android.app.shealth,1,32400000,,97,67,,2021. 08. 18. ?¤í›„ 5:00:59,S57Vl7iz6H,,2021. 08. 18. ?¤í›„ 5:00:59,eb5c02e9-6a3b-88e8-98ff-3d5e60101f7a,2021. 08. 18. ?¤í›„ 5:00:59,2021. 08. 18. ?¤í›„ 5:00:59,47
com.sec.android.app.shealth,1,32400000,,97,80,,2021. 08. 18. ?¤í›„ 6:00:59,S57Vl7iz6H,,2021. 08. 18. ?¤í›„ 6:00:59,2416dad0-dc8a-3c49-569d-3af174957973,2021. 08. 18. ?¤í›„ 6:00:59,2021. 08. 18. ?¤í›„ 6:00:59,47
com.sec.android.app.shealth,1,32400000,,105,105,,2021. 08. 18. ?¤í›„ 7:00:59,S57Vl7iz6H,,2021. 08. 18. ?¤í›„ 7:00:59,82acec8c-ab61-ccdf-74e2-b32a6f301111,2021. 08. 18. ?¤í›„ 7:00:59,2021. 08. 18. ?¤í›„ 7:00:59,47
com.sec.android.app.shealth,1,32400000,,105,72,,2021. 08. 18. ?¤í›„ 8:00:59,S57Vl7iz6H,,2021. 08. 18. ?¤í›„ 8:00:59,0842fd0e-8a9c-5516-7a3b-fc359a5910bc,2021. 08. 18. ?¤í›„ 8:00:59,2021. 08. 18. ?¤í›„ 8:00:59,47
com.sec.android.app.shealth,1,32400000,,174,103,,2021. 08. 18. ?¤í›„ 9:00:59,S57Vl7iz6H,,2021. 08. 18. ?¤í›„ 9:00:59,101e1368-fd8c-7173-b4a9-60b8d11f543a,2021. 08. 18. ?¤í›„ 9:00:59,2021. 08. 18. ?¤í›„ 9:00:59,47
com.sec.android.app.shealth,1,32400000,2417f220-3b5a-a74a-f9a0-c25926cfb5fd.binning_data,174,113,,2021. 08. 18. ?¤í›„ 8:00:00,S57Vl7iz6H,,2021. 08. 18. ?¤í›„ 8:59:41,2417f220-3b5a-a74a-f9a0-c25926cfb5fd,2021. 08. 18. ?¤í›„ 8:59:41,2021. 08. 18. ?¤í›„ 8:59:41,90
com.sec.android.app.shealth,1,32400000,,174,81,,2021. 08. 18. ?¤í›„ 9:30:59,S57Vl7iz6H,,2021. 08. 18. ?¤í›„ 9:30:59,953f5a2e-0b31-9a5a-db63-519c9627e185,2021. 08. 18. ?¤í›„ 9:30:59,2021. 08. 18. ?¤í›„ 9:30:59,47
com.sec.android.app.shealth,1,32400000,f53a8e27-e7a2-8d19-b5a4-8aa27036c345.binning_data,132,89,,2021. 08. 18. ?¤í›„ 9:00:00,S57Vl7iz6H,,2021. 08. 18. ?¤í›„ 9:39:01,f53a8e27-e7a2-8d19-b5a4-8aa27036c345,2021. 08. 18. ?¤í›„ 9:39:01,2021. 08. 18. ?¤í›„ 9:39:01,79
com.sec.android.app.shealth,1,32400000,,169,64,,2021. 08. 19. ?¤ì „ 3:30:59,S57Vl7iz6H,,2021. 08. 19. ?¤ì „ 3:30:59,eb7ce635-e506-1be8-a7a0-7b8542af8111,2021. 08. 19. ?¤ì „ 3:30:59,2021. 08. 19. ?¤ì „ 3:30:59,55
com.sec.android.app.shealth,1,32400000,,169,64,,2021. 08. 19. ?¤ì „ 4:00:59,S57Vl7iz6H,,2021. 08. 19. ?¤ì „ 4:00:59,10ee1370-f5da-ce18-a6b4-9cf2dc93fb2d,2021. 08. 19. ?¤ì „ 4:00:59,2021. 08. 19. ?¤ì „ 4:00:59,55
com.sec.android.app.shealth,1,32400000,,169,57,,2021. 08. 19. ?¤ì „ 4:30:59,S57Vl7iz6H,,2021. 08. 19. ?¤ì „ 4:30:59,afab7542-37cf-67cd-be77-44649ad3c46d,2021. 08. 19. ?¤ì „ 4:30:59,2021. 08. 19. ?¤ì „ 4:30:59,55
com.sec.android.app.shealth,1,32400000,,169,61,,2021. 08. 19. ?¤ì „ 5:00:59,S57Vl7iz6H,,2021. 08. 19. ?¤ì „ 5:00:59,333ff623-5e55-9ac9-77e6-1ef9a286cb43,2021. 08. 19. ?¤ì „ 5:00:59,2021. 08. 19. ?¤ì „ 5:00:59,55
com.sec.android.app.shealth,1,32400000,,169,57,,2021. 08. 19. ?¤ì „ 5:30:59,S57Vl7iz6H,,2021. 08. 19. ?¤ì „ 5:30:59,ccb03b27-632a-1923-1883-093068b00110,2021. 08. 19. ?¤ì „ 5:30:59,2021. 08. 19. ?¤ì „ 5:30:59,55
com.sec.android.app.shealth,1,32400000,,169,62,,2021. 08. 19. ?¤ì „ 6:00:59,S57Vl7iz6H,,2021. 08. 19. ?¤ì „ 6:00:59,a5353fa5-b463-95d5-c114-192cf224dae7,2021. 08. 19. ?¤ì „ 6:00:59,2021. 08. 19. ?¤ì „ 6:00:59,55
com.sec.android.app.shealth,1,32400000,,169,47,,2021. 08. 19. ?¤ì „ 6:30:59,S57Vl7iz6H,,2021. 08. 19. ?¤ì „ 6:30:59,7057604c-a345-41e8-fb5e-9f833f241f4b,2021. 08. 19. ?¤ì „ 6:30:59,2021. 08. 19. ?¤ì „ 6:30:59,47
com.sec.android.app.shealth,1,32400000,,169,59,,2021. 08. 19. ?¤ì „ 7:00:59,S57Vl7iz6H,,2021. 08. 19. ?¤ì „ 7:00:59,23dfa919-623b-9b5d-d073-41a099d6efa4,2021. 08. 19. ?¤ì „ 7:00:59,2021. 08. 19. ?¤ì „ 7:00:59,47
com.sec.android.app.shealth,1,32400000,,169,43,,2021. 08. 19. ?¤ì „ 7:30:59,S57Vl7iz6H,,2021. 08. 19. ?¤ì „ 7:30:59,fb3c80c5-03f3-56ef-d54b-3f28ad2507a5,2021. 08. 19. ?¤ì „ 7:30:59,2021. 08. 19. ?¤ì „ 7:30:59,43
com.sec.android.app.shealth,1,32400000,,169,57,,2021. 08. 19. ?¤ì „ 8:00:59,S57Vl7iz6H,,2021. 08. 19. ?¤ì „ 8:00:59,c8839c15-d3fa-9e45-6d32-f4b92d381084,2021. 08. 19. ?¤ì „ 8:00:59,2021. 08. 19. ?¤ì „ 8:00:59,43
com.sec.android.app.shealth,1,32400000,,169,53,,2021. 08. 19. ?¤ì „ 8:30:59,S57Vl7iz6H,,2021. 08. 19. ?¤ì „ 8:30:59,7baf852f-2f5b-16f2-d14f-01e2ee5d8706,2021. 08. 19. ?¤ì „ 8:30:59,2021. 08. 19. ?¤ì „ 8:30:59,43
com.sec.android.app.shealth,1,32400000,,169,43,,2021. 08. 19. ?¤ì „ 9:00:59,S57Vl7iz6H,,2021. 08. 19. ?¤ì „ 9:00:59,9c3df861-523d-b2a9-b2cc-2cd0d24c9901,2021. 08. 19. ?¤ì „ 9:00:59,2021. 08. 19. ?¤ì „ 9:00:59,43
com.sec.android.app.shealth,1,32400000,,169,60,,2021. 08. 19. ?¤ì „ 9:30:59,S57Vl7iz6H,,2021. 08. 19. ?¤ì „ 9:30:59,c25fbbc0-c287-9702-87e6-998dce528d15,2021. 08. 19. ?¤ì „ 9:30:59,2021. 08. 19. ?¤ì „ 9:30:59,43
com.sec.android.app.shealth,1,32400000,,169,70,,2021. 08. 19. ?¤ì „ 10:00:59,S57Vl7iz6H,,2021. 08. 19. ?¤ì „ 10:00:59,660c7ad1-f37f-09ce-ea2c-12a8c69f3ada,2021. 08. 19. ?¤ì „ 10:00:59,2021. 08. 19. ?¤ì „ 10:00:59,43
com.sec.android.app.shealth,1,32400000,,169,59,,2021. 08. 19. ?¤í›„ 12:00:59,S57Vl7iz6H,,2021. 08. 19. ?¤í›„ 12:00:59,8eb19b3a-14dd-ce37-1c1c-dc10321a438e,2021. 08. 19. ?¤í›„ 12:00:59,2021. 08. 19. ?¤í›„ 12:00:59,43
com.sec.android.app.shealth,1,32400000,,169,51,,2021. 08. 19. ?¤í›„ 12:30:59,S57Vl7iz6H,,2021. 08. 19. ?¤í›„ 12:30:59,c18ac73a-86c5-a3ee-2b56-2a39280527b0,2021. 08. 19. ?¤í›„ 12:30:59,2021. 08. 19. ?¤í›„ 12:30:59,43
com.sec.android.app.shealth,1,32400000,,169,54,,2021. 08. 19. ?¤í›„ 1:00:59,S57Vl7iz6H,,2021. 08. 19. ?¤í›„ 1:00:59,1d197b87-9a00-e290-ccc8-00ecac049b1d,2021. 08. 19. ?¤í›„ 1:00:59,2021. 08. 19. ?¤í›„ 1:00:59,43
com.sec.android.app.shealth,1,32400000,,169,57,,2021. 08. 19. ?¤í›„ 1:30:59,S57Vl7iz6H,,2021. 08. 19. ?¤í›„ 1:30:59,ea4db2d6-efd6-5dc0-d318-3111ea235d33,2021. 08. 19. ?¤í›„ 1:30:59,2021. 08. 19. ?¤í›„ 1:30:59,43
com.sec.android.app.shealth,1,32400000,,169,45,,2021. 08. 19. ?¤í›„ 2:00:59,S57Vl7iz6H,,2021. 08. 19. ?¤í›„ 2:00:59,dca84266-05ba-dd01-d91e-a0f9bd92bad8,2021. 08. 19. ?¤í›„ 2:00:59,2021. 08. 19. ?¤í›„ 2:00:59,43
com.sec.android.app.shealth,1,32400000,,169,49,,2021. 08. 19. ?¤í›„ 2:30:59,S57Vl7iz6H,,2021. 08. 19. ?¤í›„ 2:30:59,af5bb746-f7f7-084b-7729-e2d4872b1a11,2021. 08. 19. ?¤í›„ 2:30:59,2021. 08. 19. ?¤í›„ 2:30:59,43
com.sec.android.app.shealth,1,32400000,,169,75,,2021. 08. 19. ?¤í›„ 5:30:59,S57Vl7iz6H,,2021. 08. 19. ?¤í›„ 5:30:59,9e2d5b0c-01bf-2289-d5c7-ac87498199b8,2021. 08. 19. ?¤í›„ 5:30:59,2021. 08. 19. ?¤í›„ 5:30:59,43
com.sec.android.app.shealth,1,32400000,,169,81,,2021. 08. 19. ?¤í›„ 8:00:59,S57Vl7iz6H,,2021. 08. 19. ?¤í›„ 8:00:59,565efb9f-abd2-c215-ef0a-d2d87cc15f11,2021. 08. 19. ?¤í›„ 8:00:59,2021. 08. 19. ?¤í›„ 8:00:59,43
com.sec.android.app.shealth,1,32400000,,169,82,,2021. 08. 19. ?¤í›„ 9:00:59,S57Vl7iz6H,,2021. 08. 19. ?¤í›„ 9:00:59,7fe1b72e-060e-0a18-f76e-99236f6caab0,2021. 08. 19. ?¤í›„ 9:00:59,2021. 08. 19. ?¤í›„ 9:00:59,43
com.sec.android.app.shealth,1,32400000,,68,68,,2021. 08. 20. ?¤ì „ 3:30:59,S57Vl7iz6H,,2021. 08. 20. ?¤ì „ 3:30:59,9646af13-29b3-301b-ac29-ed2da342b4f2,2021. 08. 20. ?¤ì „ 3:30:59,2021. 08. 20. ?¤ì „ 3:30:59,68
