
id,genre,track_name,location,preview_url,filename,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mood
2fMn5KBVhGlBQZTGrSBeZ7,radio symphony,"The Gadfly Suite, Op. 97a: VIII. Romance. Allegro moderato - Andante con moto","./scrapes/Romance/The Gadfly Suite, Op. 97a: VIII. Romance. Allegro moderato - Andante con moto.mp3",,"The Gadfly Suite, Op. 97a: VIII. Romance. Allegro moderato - Andante con moto.mp3",BBC Philharmonic,0.0636,0.0344,1,-29.329,1,0.0503,0.918,0.484,0.0941,0.0353,65.937,Romance
1Oo7XEqkrwifJn17aA0ocF,classical,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major","./scrapes/Romance/Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major.mp3",https://p.scdn.co/mp3-preview/1ad3540408fb3a93d3c10cb35c3ee3d3914fdd50?cid=04efa8f320b849739fa98c7d12ffbe9c,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major.mp3",Johannes Brahms,0.299,0.00626,9,-30.923,1,0.0478,0.994,0.901,0.0823,0.0634,69.043,Romance
1Oo7XEqkrwifJn17aA0ocF,german romanticism,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major","./scrapes/Romance/Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major.mp3",https://p.scdn.co/mp3-preview/1ad3540408fb3a93d3c10cb35c3ee3d3914fdd50?cid=04efa8f320b849739fa98c7d12ffbe9c,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major.mp3",Johannes Brahms,0.299,0.00626,9,-30.923,1,0.0478,0.994,0.901,0.0823,0.0634,69.043,Romance
1Oo7XEqkrwifJn17aA0ocF,late romantic era,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major","./scrapes/Romance/Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major.mp3",https://p.scdn.co/mp3-preview/1ad3540408fb3a93d3c10cb35c3ee3d3914fdd50?cid=04efa8f320b849739fa98c7d12ffbe9c,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major.mp3",Johannes Brahms,0.299,0.00626,9,-30.923,1,0.0478,0.994,0.901,0.0823,0.0634,69.043,Romance
1Oo7XEqkrwifJn17aA0ocF,classical performance,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major","./scrapes/Romance/Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major.mp3",https://p.scdn.co/mp3-preview/1ad3540408fb3a93d3c10cb35c3ee3d3914fdd50?cid=04efa8f320b849739fa98c7d12ffbe9c,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major.mp3",Arcadi Volodos,0.299,0.00626,9,-30.923,1,0.0478,0.994,0.901,0.0823,0.0634,69.043,Romance
1Oo7XEqkrwifJn17aA0ocF,classical piano,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major","./scrapes/Romance/Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major.mp3",https://p.scdn.co/mp3-preview/1ad3540408fb3a93d3c10cb35c3ee3d3914fdd50?cid=04efa8f320b849739fa98c7d12ffbe9c,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major.mp3",Arcadi Volodos,0.299,0.00626,9,-30.923,1,0.0478,0.994,0.901,0.0823,0.0634,69.043,Romance
1Oo7XEqkrwifJn17aA0ocF,russian classical piano,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major","./scrapes/Romance/Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major.mp3",https://p.scdn.co/mp3-preview/1ad3540408fb3a93d3c10cb35c3ee3d3914fdd50?cid=04efa8f320b849739fa98c7d12ffbe9c,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major.mp3",Arcadi Volodos,0.299,0.00626,9,-30.923,1,0.0478,0.994,0.901,0.0823,0.0634,69.043,Romance
76wV53YHl0tGEvT3L0QzvK,classical,"Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto","./scrapes/Romance/Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto.mp3",https://p.scdn.co/mp3-preview/02dbbdb36a1e3c1aa96aca51b91836f48679b3a8?cid=04efa8f320b849739fa98c7d12ffbe9c,"Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto.mp3",Edvard Grieg,0.426,0.00278,10,-38.817,1,0.0593,0.995,0.909,0.105,0.197,71.524,Romance
76wV53YHl0tGEvT3L0QzvK,late romantic era,"Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto","./scrapes/Romance/Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto.mp3",https://p.scdn.co/mp3-preview/02dbbdb36a1e3c1aa96aca51b91836f48679b3a8?cid=04efa8f320b849739fa98c7d12ffbe9c,"Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto.mp3",Edvard Grieg,0.426,0.00278,10,-38.817,1,0.0593,0.995,0.909,0.105,0.197,71.524,Romance
76wV53YHl0tGEvT3L0QzvK,norwegian classical,"Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto","./scrapes/Romance/Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto.mp3",https://p.scdn.co/mp3-preview/02dbbdb36a1e3c1aa96aca51b91836f48679b3a8?cid=04efa8f320b849739fa98c7d12ffbe9c,"Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto.mp3",Edvard Grieg,0.426,0.00278,10,-38.817,1,0.0593,0.995,0.909,0.105,0.197,71.524,Romance
76wV53YHl0tGEvT3L0QzvK,classical performance,"Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto","./scrapes/Romance/Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto.mp3",https://p.scdn.co/mp3-preview/02dbbdb36a1e3c1aa96aca51b91836f48679b3a8?cid=04efa8f320b849739fa98c7d12ffbe9c,"Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto.mp3",Javier Perianes,0.426,0.00278,10,-38.817,1,0.0593,0.995,0.909,0.105,0.197,71.524,Romance
76wV53YHl0tGEvT3L0QzvK,classical piano,"Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto","./scrapes/Romance/Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto.mp3",https://p.scdn.co/mp3-preview/02dbbdb36a1e3c1aa96aca51b91836f48679b3a8?cid=04efa8f320b849739fa98c7d12ffbe9c,"Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto.mp3",Javier Perianes,0.426,0.00278,10,-38.817,1,0.0593,0.995,0.909,0.105,0.197,71.524,Romance
76wV53YHl0tGEvT3L0QzvK,spanish classical piano,"Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto","./scrapes/Romance/Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto.mp3",https://p.scdn.co/mp3-preview/02dbbdb36a1e3c1aa96aca51b91836f48679b3a8?cid=04efa8f320b849739fa98c7d12ffbe9c,"Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto.mp3",Javier Perianes,0.426,0.00278,10,-38.817,1,0.0593,0.995,0.909,0.105,0.197,71.524,Romance
16kgdmPNxzDr4LsnitiHh4,classical,"Schumann: Davidsbündlertänze, Op. 6: No. 17, Wie aus der Ferne","./scrapes/Romance/Schumann: Davidsbündlertänze, Op. 6: No. 17, Wie aus der Ferne.mp3",,"Schumann: Davidsbündlertänze, Op. 6: No. 17, Wie aus der Ferne.mp3",Robert Schumann,0.29,0.00509,11,-28.657,1,0.0397,0.993,0.947,0.0796,0.108,66.517,Romance
16kgdmPNxzDr4LsnitiHh4,early romantic era,"Schumann: Davidsbündlertänze, Op. 6: No. 17, Wie aus der Ferne","./scrapes/Romance/Schumann: Davidsbündlertänze, Op. 6: No. 17, Wie aus der Ferne.mp3",,"Schumann: Davidsbündlertänze, Op. 6: No. 17, Wie aus der Ferne.mp3",Robert Schumann,0.29,0.00509,11,-28.657,1,0.0397,0.993,0.947,0.0796,0.108,66.517,Romance
16kgdmPNxzDr4LsnitiHh4,german romanticism,"Schumann: Davidsbündlertänze, Op. 6: No. 17, Wie aus der Ferne","./scrapes/Romance/Schumann: Davidsbündlertänze, Op. 6: No. 17, Wie aus der Ferne.mp3",,"Schumann: Davidsbündlertänze, Op. 6: No. 17, Wie aus der Ferne.mp3",Robert Schumann,0.29,0.00509,11,-28.657,1,0.0397,0.993,0.947,0.0796,0.108,66.517,Romance
16kgdmPNxzDr4LsnitiHh4,british classical piano,"Schumann: Davidsbündlertänze, Op. 6: No. 17, Wie aus der Ferne","./scrapes/Romance/Schumann: Davidsbündlertänze, Op. 6: No. 17, Wie aus der Ferne.mp3",,"Schumann: Davidsbündlertänze, Op. 6: No. 17, Wie aus der Ferne.mp3",Stephen Hough,0.29,0.00509,11,-28.657,1,0.0397,0.993,0.947,0.0796,0.108,66.517,Romance
16kgdmPNxzDr4LsnitiHh4,classical performance,"Schumann: Davidsbündlertänze, Op. 6: No. 17, Wie aus der Ferne","./scrapes/Romance/Schumann: Davidsbündlertänze, Op. 6: No. 17, Wie aus der Ferne.mp3",,"Schumann: Davidsbündlertänze, Op. 6: No. 17, Wie aus der Ferne.mp3",Stephen Hough,0.29,0.00509,11,-28.657,1,0.0397,0.993,0.947,0.0796,0.108,66.517,Romance
16kgdmPNxzDr4LsnitiHh4,classical piano,"Schumann: Davidsbündlertänze, Op. 6: No. 17, Wie aus der Ferne","./scrapes/Romance/Schumann: Davidsbündlertänze, Op. 6: No. 17, Wie aus der Ferne.mp3",,"Schumann: Davidsbündlertänze, Op. 6: No. 17, Wie aus der Ferne.mp3",Stephen Hough,0.29,0.00509,11,-28.657,1,0.0397,0.993,0.947,0.0796,0.108,66.517,Romance
5YmNpuasEtEP2DmFNpE37x,french romanticism,A Chloris (Arr. For Cor Anglais & Orchestra),./scrapes/Romance/A Chloris (Arr. For Cor Anglais & Orchestra).mp3,,A Chloris (Arr. For Cor Anglais & Orchestra).mp3,Reynaldo Hahn,0.176,0.0416,4,-26.636,1,0.0402,0.968,0.958,0.0965,0.074,86.704,Romance
5YmNpuasEtEP2DmFNpE37x,operetta,A Chloris (Arr. For Cor Anglais & Orchestra),./scrapes/Romance/A Chloris (Arr. For Cor Anglais & Orchestra).mp3,,A Chloris (Arr. For Cor Anglais & Orchestra).mp3,Reynaldo Hahn,0.176,0.0416,4,-26.636,1,0.0402,0.968,0.958,0.0965,0.074,86.704,Romance
5YmNpuasEtEP2DmFNpE37x,post-romantic era,A Chloris (Arr. For Cor Anglais & Orchestra),./scrapes/Romance/A Chloris (Arr. For Cor Anglais & Orchestra).mp3,,A Chloris (Arr. For Cor Anglais & Orchestra).mp3,Reynaldo Hahn,0.176,0.0416,4,-26.636,1,0.0402,0.968,0.958,0.0965,0.074,86.704,Romance
5YmNpuasEtEP2DmFNpE37x,classical oboe,A Chloris (Arr. For Cor Anglais & Orchestra),./scrapes/Romance/A Chloris (Arr. For Cor Anglais & Orchestra).mp3,,A Chloris (Arr. For Cor Anglais & Orchestra).mp3,Albrecht Mayer,0.176,0.0416,4,-26.636,1,0.0402,0.968,0.958,0.0965,0.074,86.704,Romance
5YmNpuasEtEP2DmFNpE37x,classical performance,A Chloris (Arr. For Cor Anglais & Orchestra),./scrapes/Romance/A Chloris (Arr. For Cor Anglais & Orchestra).mp3,,A Chloris (Arr. For Cor Anglais & Orchestra).mp3,Albrecht Mayer,0.176,0.0416,4,-26.636,1,0.0402,0.968,0.958,0.0965,0.074,86.704,Romance
5YmNpuasEtEP2DmFNpE37x,british orchestra,A Chloris (Arr. For Cor Anglais & Orchestra),./scrapes/Romance/A Chloris (Arr. For Cor Anglais & Orchestra).mp3,,A Chloris (Arr. For Cor Anglais & Orchestra).mp3,Academy of St. Martin in the Fields,0.176,0.0416,4,-26.636,1,0.0402,0.968,0.958,0.0965,0.074,86.704,Romance
5YmNpuasEtEP2DmFNpE37x,chamber orchestra,A Chloris (Arr. For Cor Anglais & Orchestra),./scrapes/Romance/A Chloris (Arr. For Cor Anglais & Orchestra).mp3,,A Chloris (Arr. For Cor Anglais & Orchestra).mp3,Academy of St. Martin in the Fields,0.176,0.0416,4,-26.636,1,0.0402,0.968,0.958,0.0965,0.074,86.704,Romance
5YmNpuasEtEP2DmFNpE37x,classical performance,A Chloris (Arr. For Cor Anglais & Orchestra),./scrapes/Romance/A Chloris (Arr. For Cor Anglais & Orchestra).mp3,,A Chloris (Arr. For Cor Anglais & Orchestra).mp3,Academy of St. Martin in the Fields,0.176,0.0416,4,-26.636,1,0.0402,0.968,0.958,0.0965,0.074,86.704,Romance
1EGFCxKCQ3isMnlPzEW8G1,classical,"Nocturne No.1 in B flat minor, Op.9 No.1","./scrapes/Romance/Nocturne No.1 in B flat minor, Op.9 No.1.mp3",,"Nocturne No.1 in B flat minor, Op.9 No.1.mp3",Frédéric Chopin,0.354,0.0179,1,-24.846,1,0.0385,0.982,0.906,0.0831,0.0381,61.202,Romance
1EGFCxKCQ3isMnlPzEW8G1,early romantic era,"Nocturne No.1 in B flat minor, Op.9 No.1","./scrapes/Romance/Nocturne No.1 in B flat minor, Op.9 No.1.mp3",,"Nocturne No.1 in B flat minor, Op.9 No.1.mp3",Frédéric Chopin,0.354,0.0179,1,-24.846,1,0.0385,0.982,0.906,0.0831,0.0381,61.202,Romance
1EGFCxKCQ3isMnlPzEW8G1,polish classical,"Nocturne No.1 in B flat minor, Op.9 No.1","./scrapes/Romance/Nocturne No.1 in B flat minor, Op.9 No.1.mp3",,"Nocturne No.1 in B flat minor, Op.9 No.1.mp3",Frédéric Chopin,0.354,0.0179,1,-24.846,1,0.0385,0.982,0.906,0.0831,0.0381,61.202,Romance
1EGFCxKCQ3isMnlPzEW8G1,brazilian classical piano,"Nocturne No.1 in B flat minor, Op.9 No.1","./scrapes/Romance/Nocturne No.1 in B flat minor, Op.9 No.1.mp3",,"Nocturne No.1 in B flat minor, Op.9 No.1.mp3",Nelson Freire,0.354,0.0179,1,-24.846,1,0.0385,0.982,0.906,0.0831,0.0381,61.202,Romance
1EGFCxKCQ3isMnlPzEW8G1,classical performance,"Nocturne No.1 in B flat minor, Op.9 No.1","./scrapes/Romance/Nocturne No.1 in B flat minor, Op.9 No.1.mp3",,"Nocturne No.1 in B flat minor, Op.9 No.1.mp3",Nelson Freire,0.354,0.0179,1,-24.846,1,0.0385,0.982,0.906,0.0831,0.0381,61.202,Romance
1EGFCxKCQ3isMnlPzEW8G1,classical piano,"Nocturne No.1 in B flat minor, Op.9 No.1","./scrapes/Romance/Nocturne No.1 in B flat minor, Op.9 No.1.mp3",,"Nocturne No.1 in B flat minor, Op.9 No.1.mp3",Nelson Freire,0.354,0.0179,1,-24.846,1,0.0385,0.982,0.906,0.0831,0.0381,61.202,Romance
6uca1BHKM5wqzp6GYQRkpp,classical,"Die Zauberflöte, K. 620: Ach, ich fühl's, es ist verschwunden (Arr. Spindler for Oboe and Piano)","./scrapes/Romance/Die Zauberflöte, K. 620: Ach, ich fühl's, es ist verschwunden (Arr. Spindler for Oboe and Piano).mp3",,"Die Zauberflöte, K. 620: Ach, ich fühl's, es ist verschwunden (Arr. Spindler for Oboe and Piano).mp3",Wolfgang Amadeus Mozart,0.279,0.0455,9,-20.652,0,0.0397,0.993,0.938,0.0744,0.104,93.441,Romance
6uca1BHKM5wqzp6GYQRkpp,classical era,"Die Zauberflöte, K. 620: Ach, ich fühl's, es ist verschwunden (Arr. Spindler for Oboe and Piano)","./scrapes/Romance/Die Zauberflöte, K. 620: Ach, ich fühl's, es ist verschwunden (Arr. Spindler for Oboe and Piano).mp3",,"Die Zauberflöte, K. 620: Ach, ich fühl's, es ist verschwunden (Arr. Spindler for Oboe and Piano).mp3",Wolfgang Amadeus Mozart,0.279,0.0455,9,-20.652,0,0.0397,0.993,0.938,0.0744,0.104,93.441,Romance
6uca1BHKM5wqzp6GYQRkpp,classical oboe,"Die Zauberflöte, K. 620: Ach, ich fühl's, es ist verschwunden (Arr. Spindler for Oboe and Piano)","./scrapes/Romance/Die Zauberflöte, K. 620: Ach, ich fühl's, es ist verschwunden (Arr. Spindler for Oboe and Piano).mp3",,"Die Zauberflöte, K. 620: Ach, ich fühl's, es ist verschwunden (Arr. Spindler for Oboe and Piano).mp3",Albrecht Mayer,0.279,0.0455,9,-20.652,0,0.0397,0.993,0.938,0.0744,0.104,93.441,Romance
6uca1BHKM5wqzp6GYQRkpp,classical performance,"Die Zauberflöte, K. 620: Ach, ich fühl's, es ist verschwunden (Arr. Spindler for Oboe and Piano)","./scrapes/Romance/Die Zauberflöte, K. 620: Ach, ich fühl's, es ist verschwunden (Arr. Spindler for Oboe and Piano).mp3",,"Die Zauberflöte, K. 620: Ach, ich fühl's, es ist verschwunden (Arr. Spindler for Oboe and Piano).mp3",Albrecht Mayer,0.279,0.0455,9,-20.652,0,0.0397,0.993,0.938,0.0744,0.104,93.441,Romance
6uca1BHKM5wqzp6GYQRkpp,german classical piano,"Die Zauberflöte, K. 620: Ach, ich fühl's, es ist verschwunden (Arr. Spindler for Oboe and Piano)","./scrapes/Romance/Die Zauberflöte, K. 620: Ach, ich fühl's, es ist verschwunden (Arr. Spindler for Oboe and Piano).mp3",,"Die Zauberflöte, K. 620: Ach, ich fühl's, es ist verschwunden (Arr. Spindler for Oboe and Piano).mp3",Fabian Müller,0.279,0.0455,9,-20.652,0,0.0397,0.993,0.938,0.0744,0.104,93.441,Romance
1cdNMfQzAhyChjFUwXfYxL,german romanticism,"Symphony No. 3 in F Major, Op. 153, ""Im Walde"": II. Abteilung: In der Dammerung. Traumerei: Largo","./scrapes/Romance/Symphony No. 3 in F Major, Op. 153, ""Im Walde"": II. Abteilung: In der Dammerung. Traumerei: Largo.mp3",https://p.scdn.co/mp3-preview/114690e7e846d42bdb34e655beff1c21767cb310?cid=04efa8f320b849739fa98c7d12ffbe9c,"Symphony No. 3 in F Major, Op. 153, ""Im Walde"": II. Abteilung: In der Dammerung. Traumerei: Largo.mp3",Joachim Raff,0.0691,0.0188,8,-31.77,1,0.0433,0.966,0.929,0.0671,0.0368,75.967,Romance
1cdNMfQzAhyChjFUwXfYxL,late romantic era,"Symphony No. 3 in F Major, Op. 153, ""Im Walde"": II. Abteilung: In der Dammerung. Traumerei: Largo","./scrapes/Romance/Symphony No. 3 in F Major, Op. 153, ""Im Walde"": II. Abteilung: In der Dammerung. Traumerei: Largo.mp3",https://p.scdn.co/mp3-preview/114690e7e846d42bdb34e655beff1c21767cb310?cid=04efa8f320b849739fa98c7d12ffbe9c,"Symphony No. 3 in F Major, Op. 153, ""Im Walde"": II. Abteilung: In der Dammerung. Traumerei: Largo.mp3",Joachim Raff,0.0691,0.0188,8,-31.77,1,0.0433,0.966,0.929,0.0671,0.0368,75.967,Romance
1cdNMfQzAhyChjFUwXfYxL,classical performance,"Symphony No. 3 in F Major, Op. 153, ""Im Walde"": II. Abteilung: In der Dammerung. Traumerei: Largo","./scrapes/Romance/Symphony No. 3 in F Major, Op. 153, ""Im Walde"": II. Abteilung: In der Dammerung. Traumerei: Largo.mp3",https://p.scdn.co/mp3-preview/114690e7e846d42bdb34e655beff1c21767cb310?cid=04efa8f320b849739fa98c7d12ffbe9c,"Symphony No. 3 in F Major, Op. 153, ""Im Walde"": II. Abteilung: In der Dammerung. Traumerei: Largo.mp3",Bamberg Symphony,0.0691,0.0188,8,-31.77,1,0.0433,0.966,0.929,0.0671,0.0368,75.967,Romance
1cdNMfQzAhyChjFUwXfYxL,german orchestra,"Symphony No. 3 in F Major, Op. 153, ""Im Walde"": II. Abteilung: In der Dammerung. Traumerei: Largo","./scrapes/Romance/Symphony No. 3 in F Major, Op. 153, ""Im Walde"": II. Abteilung: In der Dammerung. Traumerei: Largo.mp3",https://p.scdn.co/mp3-preview/114690e7e846d42bdb34e655beff1c21767cb310?cid=04efa8f320b849739fa98c7d12ffbe9c,"Symphony No. 3 in F Major, Op. 153, ""Im Walde"": II. Abteilung: In der Dammerung. Traumerei: Largo.mp3",Bamberg Symphony,0.0691,0.0188,8,-31.77,1,0.0433,0.966,0.929,0.0671,0.0368,75.967,Romance
1cdNMfQzAhyChjFUwXfYxL,orchestra,"Symphony No. 3 in F Major, Op. 153, ""Im Walde"": II. Abteilung: In der Dammerung. Traumerei: Largo","./scrapes/Romance/Symphony No. 3 in F Major, Op. 153, ""Im Walde"": II. Abteilung: In der Dammerung. Traumerei: Largo.mp3",https://p.scdn.co/mp3-preview/114690e7e846d42bdb34e655beff1c21767cb310?cid=04efa8f320b849739fa98c7d12ffbe9c,"Symphony No. 3 in F Major, Op. 153, ""Im Walde"": II. Abteilung: In der Dammerung. Traumerei: Largo.mp3",Bamberg Symphony,0.0691,0.0188,8,-31.77,1,0.0433,0.966,0.929,0.0671,0.0368,75.967,Romance
4M0hZaXRCWJb7zwWbOKx7f,classical,"Piano Quintet in A Minor, Op. 14: II. Andante sostenuto","./scrapes/Romance/Piano Quintet in A Minor, Op. 14: II. Andante sostenuto.mp3",https://p.scdn.co/mp3-preview/ddaa9289d3545f97a6102180f44c46ad45d37987?cid=04efa8f320b849739fa98c7d12ffbe9c,"Piano Quintet in A Minor, Op. 14: II. Andante sostenuto.mp3",Camille Saint-Saëns,0.166,0.0127,5,-29.865,1,0.0427,0.98,0.417,0.091,0.0525,72.154,Romance
4M0hZaXRCWJb7zwWbOKx7f,french romanticism,"Piano Quintet in A Minor, Op. 14: II. Andante sostenuto","./scrapes/Romance/Piano Quintet in A Minor, Op. 14: II. Andante sostenuto.mp3",https://p.scdn.co/mp3-preview/ddaa9289d3545f97a6102180f44c46ad45d37987?cid=04efa8f320b849739fa98c7d12ffbe9c,"Piano Quintet in A Minor, Op. 14: II. Andante sostenuto.mp3",Camille Saint-Saëns,0.166,0.0127,5,-29.865,1,0.0427,0.98,0.417,0.091,0.0525,72.154,Romance
4M0hZaXRCWJb7zwWbOKx7f,late romantic era,"Piano Quintet in A Minor, Op. 14: II. Andante sostenuto","./scrapes/Romance/Piano Quintet in A Minor, Op. 14: II. Andante sostenuto.mp3",https://p.scdn.co/mp3-preview/ddaa9289d3545f97a6102180f44c46ad45d37987?cid=04efa8f320b849739fa98c7d12ffbe9c,"Piano Quintet in A Minor, Op. 14: II. Andante sostenuto.mp3",Camille Saint-Saëns,0.166,0.0127,5,-29.865,1,0.0427,0.98,0.417,0.091,0.0525,72.154,Romance
4M0hZaXRCWJb7zwWbOKx7f,string quartet,"Piano Quintet in A Minor, Op. 14: II. Andante sostenuto","./scrapes/Romance/Piano Quintet in A Minor, Op. 14: II. Andante sostenuto.mp3",https://p.scdn.co/mp3-preview/ddaa9289d3545f97a6102180f44c46ad45d37987?cid=04efa8f320b849739fa98c7d12ffbe9c,"Piano Quintet in A Minor, Op. 14: II. Andante sostenuto.mp3",Fine Arts Quartet,0.166,0.0127,5,-29.865,1,0.0427,0.98,0.417,0.091,0.0525,72.154,Romance
4M0hZaXRCWJb7zwWbOKx7f,brazilian classical piano,"Piano Quintet in A Minor, Op. 14: II. Andante sostenuto","./scrapes/Romance/Piano Quintet in A Minor, Op. 14: II. Andante sostenuto.mp3",https://p.scdn.co/mp3-preview/ddaa9289d3545f97a6102180f44c46ad45d37987?cid=04efa8f320b849739fa98c7d12ffbe9c,"Piano Quintet in A Minor, Op. 14: II. Andante sostenuto.mp3",Cristina Ortiz,0.166,0.0127,5,-29.865,1,0.0427,0.98,0.417,0.091,0.0525,72.154,Romance
1DsqYVJjTCfYmxOnlDPQPr,classical,"Beau soir, L. 6 (Arranged for Violin and Piano by Jascha Heifetz)","./scrapes/Romance/Beau soir, L. 6 (Arranged for Violin and Piano by Jascha Heifetz).mp3",https://p.scdn.co/mp3-preview/7e6d90e4a615aba4550efc192a6d9751720c2618?cid=04efa8f320b849739fa98c7d12ffbe9c,"Beau soir, L. 6 (Arranged for Violin and Piano by Jascha Heifetz).mp3",Claude Debussy,0.196,0.0496,6,-24.536,0,0.0415,0.99,0.933,0.0836,0.0365,81.582,Romance
1DsqYVJjTCfYmxOnlDPQPr,impressionism,"Beau soir, L. 6 (Arranged for Violin and Piano by Jascha Heifetz)","./scrapes/Romance/Beau soir, L. 6 (Arranged for Violin and Piano by Jascha Heifetz).mp3",https://p.scdn.co/mp3-preview/7e6d90e4a615aba4550efc192a6d9751720c2618?cid=04efa8f320b849739fa98c7d12ffbe9c,"Beau soir, L. 6 (Arranged for Violin and Piano by Jascha Heifetz).mp3",Claude Debussy,0.196,0.0496,6,-24.536,0,0.0415,0.99,0.933,0.0836,0.0365,81.582,Romance
1DsqYVJjTCfYmxOnlDPQPr,post-romantic era,"Beau soir, L. 6 (Arranged for Violin and Piano by Jascha Heifetz)","./scrapes/Romance/Beau soir, L. 6 (Arranged for Violin and Piano by Jascha Heifetz).mp3",https://p.scdn.co/mp3-preview/7e6d90e4a615aba4550efc192a6d9751720c2618?cid=04efa8f320b849739fa98c7d12ffbe9c,"Beau soir, L. 6 (Arranged for Violin and Piano by Jascha Heifetz).mp3",Claude Debussy,0.196,0.0496,6,-24.536,0,0.0415,0.99,0.933,0.0836,0.0365,81.582,Romance
1DsqYVJjTCfYmxOnlDPQPr,classical performance,"Beau soir, L. 6 (Arranged for Violin and Piano by Jascha Heifetz)","./scrapes/Romance/Beau soir, L. 6 (Arranged for Violin and Piano by Jascha Heifetz).mp3",https://p.scdn.co/mp3-preview/7e6d90e4a615aba4550efc192a6d9751720c2618?cid=04efa8f320b849739fa98c7d12ffbe9c,"Beau soir, L. 6 (Arranged for Violin and Piano by Jascha Heifetz).mp3",Joshua Bell,0.196,0.0496,6,-24.536,0,0.0415,0.99,0.933,0.0836,0.0365,81.582,Romance
1DsqYVJjTCfYmxOnlDPQPr,violin,"Beau soir, L. 6 (Arranged for Violin and Piano by Jascha Heifetz)","./scrapes/Romance/Beau soir, L. 6 (Arranged for Violin and Piano by Jascha Heifetz).mp3",https://p.scdn.co/mp3-preview/7e6d90e4a615aba4550efc192a6d9751720c2618?cid=04efa8f320b849739fa98c7d12ffbe9c,"Beau soir, L. 6 (Arranged for Violin and Piano by Jascha Heifetz).mp3",Joshua Bell,0.196,0.0496,6,-24.536,0,0.0415,0.99,0.933,0.0836,0.0365,81.582,Romance
3le18KtMaLe7NdqEoVwfJq,classical,"Piano Concerto ""No. 6"" in D Major, Op. 61a: II. Larghetto","./scrapes/Romance/Piano Concerto ""No. 6"" in D Major, Op. 61a: II. Larghetto.mp3",https://p.scdn.co/mp3-preview/62cd86348dae44c313292189edf010b581f44080?cid=04efa8f320b849739fa98c7d12ffbe9c,"Piano Concerto ""No. 6"" in D Major, Op. 61a: II. Larghetto.mp3",Ludwig van Beethoven,0.299,0.0229,7,-29.804,1,0.0441,0.981,0.81,0.0865,0.056,102.003,Romance
3le18KtMaLe7NdqEoVwfJq,classical era,"Piano Concerto ""No. 6"" in D Major, Op. 61a: II. Larghetto","./scrapes/Romance/Piano Concerto ""No. 6"" in D Major, Op. 61a: II. Larghetto.mp3",https://p.scdn.co/mp3-preview/62cd86348dae44c313292189edf010b581f44080?cid=04efa8f320b849739fa98c7d12ffbe9c,"Piano Concerto ""No. 6"" in D Major, Op. 61a: II. Larghetto.mp3",Ludwig van Beethoven,0.299,0.0229,7,-29.804,1,0.0441,0.981,0.81,0.0865,0.056,102.003,Romance
